customer_id,age,age_group,gender,annual_income,loan_amount,loan_purpose,employment_length_years,credit_history_years,num_open_credit_lines,debt_to_income_ratio,has_previous_default,delinquent_2yrs,risk_label,batch_month
CUST_100244,34,Working Age (25-55),Female,72500.0,17100,credit_card,11,14,7,0.2597,0,0,0,Month_1
CUST_100245,36,Working Age (25-55),Male,128600.0,23800,credit_card,0,8,8,0.3771,1,0,1,Month_1
CUST_100246,36,Working Age (25-55),Male,152600.0,34100,home_improvement,4,19,11,0.2906,0,2,0,Month_1
CUST_100247,40,Working Age (25-55),Female,50400.0,15500,small_business,2,15,3,0.4095,1,0,1,Month_1
CUST_100248,42,Working Age (25-55),Female,168300.0,34200,home_improvement,0,12,7,0.1896,0,0,0,Month_1
CUST_100249,39,Working Age (25-55),Male,57400.0,19200,credit_card,0,17,1,0.3465,0,1,1,Month_1
CUST_100250,32,Working Age (25-55),Female,22700.0,9500,debt_consolidation,14,4,5,0.1911,0,0,0,Month_1
CUST_100251,48,Working Age (25-55),Male,106600.0,13800,home_improvement,4,18,4,0.271,0,0,0,Month_1
CUST_100252,32,Working Age (25-55),Male,68700.0,30700,medical,2,11,4,0.3068,0,0,1,Month_1
CUST_100253,55,Working Age (25-55),Male,42600.0,10900,medical,1,20,5,0.2635,1,1,1,Month_1
CUST_100254,42,Working Age (25-55),Female,89600.0,19300,credit_card,2,15,9,0.227,0,1,0,Month_1
CUST_100255,54,Working Age (25-55),Female,93200.0,12800,debt_consolidation,3,13,6,0.1853,0,0,0,Month_1
CUST_100256,19,Young (<25),Male,28600.0,5800,home_improvement,1,3,2,0.1727,0,0,0,Month_1
CUST_100257,27,Working Age (25-55),Female,103300.0,38300,small_business,0,6,5,0.4343,0,0,1,Month_1
CUST_100258,28,Working Age (25-55),Male,18000.0,4000,major_purchase,7,6,3,0.2023,0,0,0,Month_1
CUST_100259,25,Working Age (25-55),Female,51600.0,21800,home_improvement,2,13,9,0.1156,0,0,0,Month_1
CUST_100260,40,Working Age (25-55),Female,19000.0,5000,debt_consolidation,2,13,4,0.2226,1,0,1,Month_1
CUST_100261,57,Senior (>55),Male,83500.0,20200,debt_consolidation,6,21,6,0.1,0,0,0,Month_1
CUST_100262,34,Working Age (25-55),Male,105500.0,27500,debt_consolidation,1,10,5,0.191,0,0,0,Month_1
CUST_100263,45,Working Age (25-55),Female,26000.0,5400,debt_consolidation,7,19,9,0.254,0,0,0,Month_1
CUST_100264,47,Working Age (25-55),Female,22100.0,5300,small_business,0,14,6,0.0884,0,0,0,Month_1
CUST_100265,32,Working Age (25-55),Male,65200.0,20400,credit_card,0,9,5,0.1897,0,2,1,Month_1
CUST_100266,33,Working Age (25-55),Female,39700.0,8500,home_improvement,15,10,7,0.0724,0,0,0,Month_1
CUST_100267,57,Senior (>55),Male,38100.0,13400,debt_consolidation,11,25,11,0.4,0,0,0,Month_1
CUST_100268,31,Working Age (25-55),Male,128000.0,50000,credit_card,0,12,5,0.0719,0,1,0,Month_1
CUST_100269,53,Working Age (25-55),Female,81500.0,10400,debt_consolidation,4,18,7,0.2158,0,0,0,Month_1
CUST_100270,29,Working Age (25-55),Female,24800.0,3600,debt_consolidation,9,10,8,0.1749,0,1,0,Month_1
CUST_100271,36,Working Age (25-55),Female,105700.0,21300,debt_consolidation,1,11,5,0.04,0,0,1,Month_1
CUST_100272,38,Working Age (25-55),Female,28800.0,5100,home_improvement,2,17,9,0.3652,0,2,1,Month_1
CUST_100273,30,Working Age (25-55),Male,54700.0,6600,debt_consolidation,7,6,6,0.0976,0,0,0,Month_1
CUST_100274,47,Working Age (25-55),Female,51700.0,13400,debt_consolidation,1,12,7,0.1304,1,0,1,Month_1
CUST_100275,33,Working Age (25-55),Male,130300.0,14500,debt_consolidation,3,11,10,0.3309,0,0,0,Month_1
CUST_100276,25,Working Age (25-55),Male,71900.0,19500,debt_consolidation,0,3,9,0.04,0,0,0,Month_1
CUST_100277,44,Working Age (25-55),Female,18000.0,3100,home_improvement,9,11,9,0.3264,1,0,1,Month_1
CUST_100278,31,Working Age (25-55),Male,31400.0,13700,small_business,0,9,5,0.2771,0,0,1,Month_1
CUST_100279,24,Young (<25),Male,29900.0,10800,credit_card,0,5,7,0.254,0,1,1,Month_1
CUST_100280,42,Working Age (25-55),Female,29200.0,10300,home_improvement,9,10,7,0.301,1,0,1,Month_1
CUST_100281,52,Working Age (25-55),Female,47000.0,20700,credit_card,0,13,7,0.1254,1,0,1,Month_1
CUST_100282,44,Working Age (25-55),Male,25500.0,10300,debt_consolidation,0,14,7,0.3316,0,0,1,Month_1
CUST_100283,55,Working Age (25-55),Female,32000.0,14300,small_business,18,22,6,0.4494,0,0,1,Month_1
CUST_100284,68,Senior (>55),Female,59900.0,11600,debt_consolidation,7,26,7,0.1316,0,0,0,Month_1
CUST_100285,47,Working Age (25-55),Male,80500.0,25100,home_improvement,5,20,6,0.2046,0,1,0,Month_1
CUST_100286,23,Young (<25),Female,56400.0,6600,credit_card,0,6,7,0.1822,0,0,0,Month_1
CUST_100287,48,Working Age (25-55),Male,20500.0,4500,debt_consolidation,2,19,6,0.4185,1,0,1,Month_1
CUST_100288,32,Working Age (25-55),Female,77200.0,17600,credit_card,1,10,3,0.3101,0,0,0,Month_1
CUST_100289,51,Working Age (25-55),Female,161100.0,50000,credit_card,0,16,7,0.2488,0,0,0,Month_1
CUST_100290,35,Working Age (25-55),Male,20800.0,2300,debt_consolidation,3,8,4,0.304,0,0,1,Month_1
CUST_100291,25,Working Age (25-55),Female,67700.0,21400,debt_consolidation,2,8,2,0.2681,0,0,1,Month_1
CUST_100292,32,Working Age (25-55),Male,63600.0,28100,medical,11,16,7,0.2173,0,0,0,Month_1
CUST_100293,19,Young (<25),Female,71500.0,28300,debt_consolidation,1,8,12,0.1356,0,2,1,Month_1
CUST_100294,19,Young (<25),Male,126000.0,15900,major_purchase,0,1,6,0.2356,0,0,0,Month_1
CUST_100295,45,Working Age (25-55),Female,28200.0,11200,debt_consolidation,0,11,6,0.1933,0,2,1,Month_1
CUST_100296,50,Working Age (25-55),Male,52100.0,10600,home_improvement,8,18,7,0.1732,0,1,0,Month_1
CUST_100297,40,Working Age (25-55),Male,41300.0,8200,small_business,6,15,7,0.2032,0,0,0,Month_1
CUST_100298,57,Senior (>55),Female,66900.0,9100,small_business,2,11,5,0.1841,0,2,0,Month_1
CUST_100299,24,Young (<25),Male,45900.0,12600,debt_consolidation,3,12,5,0.184,0,0,0,Month_1
CUST_100300,47,Working Age (25-55),Male,39000.0,9100,home_improvement,1,17,4,0.1848,1,2,1,Month_1
CUST_100301,19,Young (<25),Female,39000.0,5800,small_business,1,12,11,0.1304,0,0,0,Month_1
CUST_100302,35,Working Age (25-55),Male,39000.0,13600,medical,7,11,7,0.2036,0,0,0,Month_1
CUST_100303,29,Working Age (25-55),Male,141000.0,50000,home_improvement,2,5,6,0.0496,0,1,0,Month_1
CUST_100304,38,Working Age (25-55),Female,79900.0,16000,credit_card,2,12,5,0.4336,0,0,1,Month_1
CUST_100305,25,Working Age (25-55),Male,76000.0,25500,debt_consolidation,5,11,8,0.1019,0,2,0,Month_1
CUST_100306,38,Working Age (25-55),Male,66200.0,18700,debt_consolidation,15,8,11,0.3946,0,0,1,Month_1
CUST_100307,29,Working Age (25-55),Male,63600.0,17900,debt_consolidation,3,8,3,0.2595,0,0,0,Month_1
CUST_100308,31,Working Age (25-55),Female,28600.0,3000,debt_consolidation,13,9,5,0.4021,0,0,1,Month_1
CUST_100309,38,Working Age (25-55),Female,71300.0,16300,credit_card,20,10,5,0.2619,0,2,0,Month_1
CUST_100310,28,Working Age (25-55),Male,98800.0,24600,debt_consolidation,5,10,5,0.1094,0,0,0,Month_1
CUST_100311,26,Working Age (25-55),Female,40100.0,15100,home_improvement,2,9,6,0.2653,0,0,0,Month_1
CUST_100312,28,Working Age (25-55),Female,33100.0,6700,debt_consolidation,0,7,4,0.4552,1,0,1,Month_1
CUST_100313,37,Working Age (25-55),Male,21300.0,4100,home_improvement,2,13,8,0.1024,0,0,0,Month_1
CUST_100314,30,Working Age (25-55),Male,112200.0,34900,small_business,2,5,10,0.2458,0,0,0,Month_1
CUST_100315,50,Working Age (25-55),Female,77400.0,27400,debt_consolidation,9,14,11,0.1384,0,0,0,Month_1
CUST_100316,46,Working Age (25-55),Female,46700.0,12900,debt_consolidation,0,21,2,0.2462,0,0,0,Month_1
CUST_100317,56,Senior (>55),Male,65000.0,7000,medical,1,22,13,0.1496,0,0,0,Month_1
CUST_100318,27,Working Age (25-55),Female,60800.0,21100,debt_consolidation,2,10,10,0.1087,0,2,0,Month_1
CUST_100319,26,Working Age (25-55),Female,18000.0,6800,debt_consolidation,8,6,5,0.1846,0,0,0,Month_1
CUST_100320,35,Working Age (25-55),Male,24000.0,3400,debt_consolidation,4,11,4,0.1725,1,2,1,Month_1
CUST_100321,31,Working Age (25-55),Male,34100.0,8700,credit_card,1,12,6,0.2191,0,0,0,Month_1
CUST_100322,38,Working Age (25-55),Female,34700.0,9900,credit_card,0,10,3,0.0848,0,1,0,Month_1
CUST_100323,40,Working Age (25-55),Male,47000.0,8700,credit_card,1,16,11,0.5453,0,0,1,Month_1
CUST_100324,35,Working Age (25-55),Female,46100.0,14700,credit_card,4,14,10,0.2984,1,0,1,Month_1
CUST_100325,25,Working Age (25-55),Female,53000.0,22800,debt_consolidation,3,13,10,0.1771,0,2,1,Month_1
CUST_100326,25,Working Age (25-55),Male,77600.0,17800,home_improvement,1,11,8,0.3738,1,0,1,Month_1
CUST_100327,39,Working Age (25-55),Male,87700.0,27800,debt_consolidation,0,11,7,0.1804,0,0,0,Month_1
CUST_100328,51,Working Age (25-55),Male,79300.0,14100,debt_consolidation,1,16,6,0.4154,1,0,1,Month_1
CUST_100329,36,Working Age (25-55),Male,29100.0,12500,credit_card,0,15,5,0.1947,1,0,1,Month_1
CUST_100330,37,Working Age (25-55),Male,107500.0,39900,small_business,2,11,8,0.2039,0,0,0,Month_1
CUST_100331,49,Working Age (25-55),Male,18500.0,3700,home_improvement,3,17,5,0.3763,1,0,1,Month_1
CUST_100332,33,Working Age (25-55),Male,62900.0,26900,debt_consolidation,2,16,6,0.3001,0,0,1,Month_1
CUST_100333,38,Working Age (25-55),Male,92200.0,31700,home_improvement,4,12,5,0.5183,0,0,1,Month_1
CUST_100334,28,Working Age (25-55),Male,67500.0,10200,credit_card,3,4,13,0.2745,0,0,0,Month_1
CUST_100335,49,Working Age (25-55),Female,36200.0,14700,major_purchase,0,18,12,0.1147,1,0,1,Month_1
CUST_100336,24,Young (<25),Female,38400.0,5600,debt_consolidation,0,12,6,0.2443,0,0,0,Month_1
CUST_100337,54,Working Age (25-55),Male,57100.0,8000,debt_consolidation,7,11,11,0.0499,0,0,0,Month_1
CUST_100338,68,Senior (>55),Male,73300.0,9200,credit_card,1,24,8,0.3232,1,0,1,Month_1
CUST_100339,42,Working Age (25-55),Male,70800.0,22200,home_improvement,1,13,10,0.4639,1,0,1,Month_1
CUST_100340,26,Working Age (25-55),Female,145200.0,20600,credit_card,7,5,6,0.1594,0,3,0,Month_1
CUST_100341,52,Working Age (25-55),Male,44800.0,8300,small_business,16,22,12,0.2629,0,0,0,Month_1
CUST_100342,27,Working Age (25-55),Female,79300.0,10700,credit_card,4,10,5,0.2659,0,0,0,Month_1
CUST_100343,58,Senior (>55),Male,42900.0,6000,credit_card,8,20,13,0.2205,0,1,0,Month_1
CUST_100344,20,Young (<25),Male,58000.0,16500,debt_consolidation,0,8,7,0.376,0,0,1,Month_1
CUST_100345,28,Working Age (25-55),Female,30000.0,3300,debt_consolidation,3,8,7,0.049,0,0,0,Month_1
CUST_100346,43,Working Age (25-55),Female,73100.0,32900,debt_consolidation,0,14,10,0.3585,0,0,1,Month_1
CUST_100347,44,Working Age (25-55),Female,63300.0,27700,home_improvement,5,18,2,0.2014,1,0,1,Month_1
CUST_100348,22,Young (<25),Male,96300.0,16300,debt_consolidation,4,9,5,0.3584,0,0,0,Month_1
CUST_100349,40,Working Age (25-55),Female,64400.0,9700,medical,5,12,9,0.048,0,0,0,Month_1
CUST_100350,35,Working Age (25-55),Female,53200.0,16500,small_business,0,13,4,0.1361,0,0,0,Month_1
CUST_100351,29,Working Age (25-55),Male,122200.0,25400,debt_consolidation,0,13,3,0.3586,0,0,0,Month_1
CUST_100352,39,Working Age (25-55),Male,67500.0,9900,credit_card,9,16,6,0.242,0,0,0,Month_1
CUST_100353,21,Young (<25),Male,31700.0,11300,debt_consolidation,0,10,5,0.1387,0,0,0,Month_1
CUST_100354,40,Working Age (25-55),Female,70400.0,24400,medical,0,13,6,0.04,0,0,0,Month_1
CUST_100355,19,Young (<25),Male,20800.0,5100,debt_consolidation,1,5,8,0.2977,0,0,1,Month_1
CUST_100356,24,Young (<25),Male,85500.0,30400,credit_card,4,13,6,0.1134,0,2,0,Month_1
CUST_100357,45,Working Age (25-55),Male,47800.0,10300,debt_consolidation,0,16,12,0.2928,0,0,0,Month_1
CUST_100358,19,Young (<25),Male,31200.0,7400,major_purchase,1,11,6,0.3216,0,0,1,Month_1
CUST_100359,57,Senior (>55),Female,97100.0,39300,home_improvement,1,24,8,0.3309,0,0,1,Month_1
CUST_100360,49,Working Age (25-55),Female,46700.0,17700,home_improvement,2,12,6,0.2669,0,0,0,Month_1
CUST_100361,43,Working Age (25-55),Male,63100.0,11100,debt_consolidation,2,12,6,0.1716,1,1,1,Month_1
CUST_100362,36,Working Age (25-55),Female,109100.0,41600,credit_card,4,11,5,0.2757,1,0,0,Month_1
CUST_100363,38,Working Age (25-55),Male,110200.0,14600,home_improvement,2,8,7,0.1527,0,1,0,Month_1
CUST_100364,19,Young (<25),Female,191400.0,46700,debt_consolidation,1,13,7,0.1116,0,0,0,Month_1
CUST_100365,19,Young (<25),Female,59600.0,21200,credit_card,1,7,9,0.353,0,0,1,Month_1
CUST_100366,28,Working Age (25-55),Male,45100.0,13100,medical,2,8,3,0.1734,0,0,0,Month_1
CUST_100367,43,Working Age (25-55),Female,64300.0,14900,credit_card,10,17,5,0.5623,1,0,1,Month_1
CUST_100368,55,Working Age (25-55),Male,75400.0,19500,home_improvement,2,17,7,0.2407,0,0,0,Month_1
CUST_100369,43,Working Age (25-55),Male,29100.0,11300,debt_consolidation,3,16,8,0.2078,0,0,0,Month_1
CUST_100370,38,Working Age (25-55),Male,50800.0,8600,small_business,0,14,5,0.2169,1,0,1,Month_1
CUST_100371,45,Working Age (25-55),Male,73800.0,13000,credit_card,0,11,8,0.3425,0,2,1,Month_1
CUST_100372,38,Working Age (25-55),Female,52100.0,7400,major_purchase,2,8,13,0.04,0,0,0,Month_1
CUST_100373,50,Working Age (25-55),Female,126200.0,28400,credit_card,1,20,8,0.3155,1,0,1,Month_1
CUST_100374,58,Senior (>55),Male,38500.0,7300,debt_consolidation,9,21,10,0.067,0,0,0,Month_1
CUST_100375,29,Working Age (25-55),Female,64300.0,11200,debt_consolidation,5,10,8,0.0482,0,1,0,Month_1
CUST_100376,50,Working Age (25-55),Female,62000.0,10400,debt_consolidation,2,18,4,0.1371,0,0,0,Month_1
CUST_100377,26,Working Age (25-55),Male,37500.0,11100,credit_card,8,6,5,0.3382,0,0,1,Month_1
CUST_100378,50,Working Age (25-55),Female,42000.0,13100,small_business,0,17,10,0.2426,0,1,1,Month_1
CUST_100379,38,Working Age (25-55),Female,47300.0,7500,medical,1,14,12,0.2677,1,0,0,Month_1
CUST_100380,19,Young (<25),Female,90800.0,34200,debt_consolidation,1,5,4,0.1709,0,0,0,Month_1
CUST_100381,50,Working Age (25-55),Female,97300.0,18200,debt_consolidation,1,16,8,0.1233,0,2,0,Month_1
CUST_100382,19,Young (<25),Male,28400.0,5200,small_business,1,10,10,0.065,0,0,0,Month_1
CUST_100383,37,Working Age (25-55),Female,207300.0,50000,home_improvement,0,11,4,0.1078,0,1,0,Month_1
CUST_100384,35,Working Age (25-55),Female,34300.0,10900,debt_consolidation,3,18,7,0.1469,0,0,0,Month_1
CUST_100385,51,Working Age (25-55),Male,114700.0,24300,debt_consolidation,4,15,7,0.0672,1,0,0,Month_1
CUST_100386,52,Working Age (25-55),Female,56000.0,25000,credit_card,9,20,7,0.0586,0,0,0,Month_1
CUST_100387,56,Senior (>55),Male,96000.0,41800,credit_card,5,18,7,0.3814,0,1,1,Month_1
CUST_100388,22,Young (<25),Female,88900.0,31000,small_business,2,7,5,0.1877,0,0,0,Month_1
CUST_100389,37,Working Age (25-55),Female,54700.0,17100,debt_consolidation,10,16,8,0.1642,0,1,0,Month_1
CUST_100390,66,Senior (>55),Male,36100.0,6500,home_improvement,11,27,2,0.163,0,0,0,Month_1
CUST_100391,35,Working Age (25-55),Male,166200.0,50000,debt_consolidation,0,12,5,0.3077,1,0,1,Month_1
CUST_100392,70,Senior (>55),Female,149100.0,50000,debt_consolidation,2,23,5,0.3607,0,0,0,Month_1
CUST_100393,31,Working Age (25-55),Female,80200.0,23900,small_business,0,7,6,0.426,0,2,1,Month_1
CUST_100394,39,Working Age (25-55),Female,32500.0,13100,debt_consolidation,1,11,7,0.1845,0,0,0,Month_1
CUST_100395,31,Working Age (25-55),Female,104000.0,16600,credit_card,6,8,6,0.248,0,0,0,Month_1
CUST_100396,40,Working Age (25-55),Female,67700.0,8600,debt_consolidation,1,10,10,0.1707,0,0,0,Month_1
CUST_100397,53,Working Age (25-55),Female,64100.0,19300,medical,5,18,1,0.1632,0,0,0,Month_1
CUST_100398,26,Working Age (25-55),Female,54300.0,14500,credit_card,8,8,8,0.1914,0,1,0,Month_1
CUST_100399,34,Working Age (25-55),Female,25400.0,8700,debt_consolidation,1,8,8,0.1666,0,0,0,Month_1
CUST_100400,49,Working Age (25-55),Male,49300.0,9800,small_business,0,15,9,0.04,1,1,0,Month_1
CUST_100401,19,Young (<25),Male,66000.0,7100,small_business,0,11,4,0.1906,0,0,0,Month_1
CUST_100402,57,Senior (>55),Male,48100.0,17900,credit_card,4,21,9,0.4786,1,0,1,Month_1
CUST_100403,47,Working Age (25-55),Male,57900.0,23900,home_improvement,7,10,8,0.2508,0,0,1,Month_1
CUST_100404,67,Senior (>55),Female,61600.0,8300,debt_consolidation,0,25,6,0.2671,1,2,1,Month_1
CUST_100405,49,Working Age (25-55),Female,83200.0,31500,debt_consolidation,0,15,10,0.2187,0,1,1,Month_1
CUST_100406,23,Young (<25),Female,71600.0,27800,credit_card,1,5,9,0.1961,0,2,1,Month_1
CUST_100407,57,Senior (>55),Male,61100.0,20100,home_improvement,5,18,8,0.249,0,2,0,Month_1
CUST_100408,40,Working Age (25-55),Male,60500.0,9100,debt_consolidation,1,12,5,0.1531,0,0,0,Month_1
CUST_100409,27,Working Age (25-55),Male,77100.0,31900,debt_consolidation,0,13,6,0.2181,1,0,1,Month_1
CUST_100410,27,Working Age (25-55),Male,39300.0,10000,debt_consolidation,3,9,2,0.1738,0,2,0,Month_1
CUST_100411,42,Working Age (25-55),Male,22100.0,3500,medical,10,14,6,0.2685,0,0,0,Month_1
CUST_100412,50,Working Age (25-55),Female,47300.0,16800,debt_consolidation,5,19,8,0.102,0,0,0,Month_1
CUST_100413,30,Working Age (25-55),Female,23100.0,8000,debt_consolidation,2,10,9,0.1874,0,0,0,Month_1
CUST_100414,46,Working Age (25-55),Female,61000.0,11400,small_business,1,18,8,0.04,0,0,0,Month_1
CUST_100415,35,Working Age (25-55),Male,62400.0,23300,small_business,7,14,6,0.1791,0,0,0,Month_1
CUST_100416,57,Senior (>55),Female,54800.0,16200,home_improvement,4,16,4,0.2735,0,0,0,Month_1
CUST_100417,22,Young (<25),Male,68400.0,28300,medical,4,10,9,0.1053,0,1,0,Month_1
CUST_100418,30,Working Age (25-55),Female,88100.0,24400,credit_card,0,10,14,0.2096,0,0,0,Month_1
CUST_100419,49,Working Age (25-55),Female,66200.0,17500,debt_consolidation,11,17,9,0.2086,0,0,0,Month_1
CUST_100420,31,Working Age (25-55),Female,54900.0,11500,debt_consolidation,2,10,5,0.118,0,0,0,Month_1
CUST_100421,42,Working Age (25-55),Female,50600.0,21600,debt_consolidation,1,14,6,0.5457,0,2,1,Month_1
CUST_100422,37,Working Age (25-55),Male,142300.0,23900,debt_consolidation,6,19,3,0.2396,0,0,0,Month_1
CUST_100423,50,Working Age (25-55),Male,71900.0,31300,credit_card,5,13,6,0.168,0,2,0,Month_1
CUST_100424,40,Working Age (25-55),Female,61600.0,27600,debt_consolidation,2,11,6,0.1063,0,2,0,Month_1
CUST_100425,58,Senior (>55),Female,57400.0,10600,home_improvement,1,17,7,0.2055,0,0,0,Month_1
CUST_100426,39,Working Age (25-55),Male,82600.0,12200,debt_consolidation,6,13,3,0.2599,0,2,0,Month_1
CUST_100427,37,Working Age (25-55),Male,42800.0,6500,debt_consolidation,0,8,7,0.4837,0,0,1,Month_1
CUST_100428,33,Working Age (25-55),Male,48600.0,15700,debt_consolidation,6,12,4,0.23,0,0,0,Month_1
CUST_100429,31,Working Age (25-55),Male,84000.0,22400,credit_card,2,14,7,0.1043,0,0,0,Month_1
CUST_100430,21,Young (<25),Male,90000.0,38800,small_business,2,3,7,0.0818,0,1,1,Month_1
CUST_100431,67,Senior (>55),Male,54800.0,11000,home_improvement,1,21,5,0.1046,0,2,0,Month_1
CUST_100432,44,Working Age (25-55),Male,25100.0,8900,home_improvement,12,16,5,0.065,0,0,0,Month_1
CUST_100433,22,Young (<25),Female,18000.0,5800,home_improvement,4,3,11,0.0726,0,2,0,Month_1
CUST_100434,39,Working Age (25-55),Female,48400.0,6600,credit_card,9,12,3,0.1237,0,1,1,Month_1
CUST_100435,34,Working Age (25-55),Male,40100.0,9000,debt_consolidation,1,16,7,0.2022,0,0,0,Month_1
CUST_100436,30,Working Age (25-55),Female,31000.0,7800,debt_consolidation,0,13,8,0.1196,1,0,1,Month_1
CUST_100437,47,Working Age (25-55),Male,57900.0,22500,credit_card,1,15,7,0.1154,1,2,1,Month_1
CUST_100438,31,Working Age (25-55),Male,47300.0,15600,debt_consolidation,3,10,9,0.0606,0,0,0,Month_1
CUST_100439,41,Working Age (25-55),Female,22400.0,3300,debt_consolidation,2,13,8,0.3624,0,0,1,Month_1
CUST_100440,25,Working Age (25-55),Male,19800.0,8100,credit_card,1,8,11,0.087,0,0,0,Month_1
CUST_100441,37,Working Age (25-55),Female,79800.0,23400,debt_consolidation,10,7,11,0.1095,0,0,0,Month_1
CUST_100442,53,Working Age (25-55),Male,60300.0,11400,home_improvement,1,20,6,0.1631,0,0,0,Month_1
CUST_100443,27,Working Age (25-55),Male,129400.0,27200,debt_consolidation,6,14,4,0.2638,0,0,1,Month_1
CUST_100444,28,Working Age (25-55),Female,44300.0,10100,home_improvement,1,10,9,0.2106,1,0,1,Month_1
CUST_100445,30,Working Age (25-55),Female,42500.0,13900,debt_consolidation,2,9,6,0.201,0,1,1,Month_1
CUST_100446,28,Working Age (25-55),Male,76000.0,13800,credit_card,10,9,7,0.2289,0,0,0,Month_1
CUST_100447,41,Working Age (25-55),Female,54900.0,12900,debt_consolidation,11,16,7,0.2424,0,0,0,Month_1
CUST_100448,54,Working Age (25-55),Male,22400.0,2700,debt_consolidation,0,19,2,0.2564,0,0,0,Month_1
CUST_100449,44,Working Age (25-55),Male,93700.0,10700,debt_consolidation,0,21,6,0.2113,1,3,0,Month_1
CUST_100450,40,Working Age (25-55),Male,118700.0,30300,home_improvement,5,14,4,0.2454,0,0,0,Month_1
CUST_100451,30,Working Age (25-55),Male,57600.0,6500,major_purchase,5,11,12,0.0434,0,2,0,Month_1
CUST_100452,36,Working Age (25-55),Male,26200.0,9500,credit_card,8,7,16,0.219,0,0,0,Month_1
CUST_100453,19,Young (<25),Male,39700.0,6300,home_improvement,0,7,7,0.0867,0,0,0,Month_1
CUST_100454,50,Working Age (25-55),Female,27000.0,7500,major_purchase,3,18,2,0.1213,0,0,0,Month_1
CUST_100455,42,Working Age (25-55),Female,94600.0,11300,home_improvement,6,17,6,0.22,0,0,0,Month_1
CUST_100456,40,Working Age (25-55),Male,24700.0,11000,medical,6,21,6,0.0945,0,0,0,Month_1
CUST_100457,22,Young (<25),Male,64900.0,28200,debt_consolidation,4,8,5,0.3561,1,0,1,Month_1
CUST_100458,40,Working Age (25-55),Male,124300.0,47600,debt_consolidation,7,15,9,0.5149,0,0,0,Month_1
CUST_100459,19,Young (<25),Male,54100.0,13400,debt_consolidation,1,5,3,0.1886,0,0,0,Month_1
CUST_100460,53,Working Age (25-55),Male,117800.0,46300,credit_card,4,10,8,0.1712,0,1,1,Month_1
CUST_100461,44,Working Age (25-55),Female,39800.0,6000,small_business,3,16,8,0.3849,0,1,1,Month_1
CUST_100462,45,Working Age (25-55),Female,87700.0,36500,debt_consolidation,5,12,7,0.2768,0,0,1,Month_1
