customer_id,age,age_group,gender,annual_income,loan_amount,loan_purpose,employment_length_years,credit_history_years,num_open_credit_lines,debt_to_income_ratio,has_previous_default,delinquent_2yrs,risk_label
CUST_100267,22,Young (<25),Male,43200.0,15000,debt_consolidation,2,7,10,0.0751,0,2,0
CUST_100268,34,Working Age (25-55),Male,63400.0,20800,credit_card,4,11,5,0.3326,0,0,1
CUST_100269,41,Working Age (25-55),Female,48800.0,19800,debt_consolidation,4,15,9,0.1354,0,0,0
CUST_100270,57,Senior (>55),Female,90800.0,12000,credit_card,2,22,4,0.1059,0,0,0
CUST_100271,22,Young (<25),Male,23400.0,4600,home_improvement,1,5,4,0.2125,0,0,0
CUST_100272,53,Working Age (25-55),Male,23800.0,3500,debt_consolidation,2,17,4,0.0629,1,0,0
CUST_100273,40,Working Age (25-55),Female,59800.0,25500,debt_consolidation,4,11,13,0.3327,0,3,1
CUST_100274,28,Working Age (25-55),Male,41300.0,10300,small_business,2,8,5,0.1848,0,1,1
CUST_100275,45,Working Age (25-55),Male,38400.0,16100,debt_consolidation,1,20,6,0.109,0,1,0
CUST_100276,42,Working Age (25-55),Female,20500.0,4200,debt_consolidation,7,16,7,0.1976,1,0,1
CUST_100277,32,Working Age (25-55),Female,54800.0,7900,home_improvement,3,7,7,0.1017,0,1,0
CUST_100278,40,Working Age (25-55),Female,52600.0,10700,credit_card,0,12,5,0.3446,1,0,1
CUST_100279,35,Working Age (25-55),Male,77600.0,24000,home_improvement,2,13,5,0.1729,0,1,0
CUST_100280,41,Working Age (25-55),Female,56300.0,22300,debt_consolidation,10,11,11,0.2459,0,1,1
CUST_100281,47,Working Age (25-55),Female,50400.0,11800,debt_consolidation,7,14,5,0.4193,0,0,1
CUST_100282,59,Senior (>55),Male,103500.0,43500,debt_consolidation,1,24,8,0.3703,0,0,1
CUST_100283,25,Working Age (25-55),Male,26300.0,4900,credit_card,7,6,3,0.5427,0,0,1
CUST_100284,65,Senior (>55),Female,72800.0,25000,debt_consolidation,0,25,9,0.1201,0,1,0
CUST_100285,19,Young (<25),Female,21600.0,7700,credit_card,1,10,5,0.2054,0,0,0
CUST_100286,38,Working Age (25-55),Male,34200.0,6700,debt_consolidation,1,11,6,0.1646,1,1,1
CUST_100287,47,Working Age (25-55),Male,27800.0,3000,debt_consolidation,0,13,7,0.3611,1,0,1
CUST_100288,43,Working Age (25-55),Male,83300.0,19000,debt_consolidation,2,14,9,0.3987,1,1,1
CUST_100289,32,Working Age (25-55),Female,52300.0,6100,major_purchase,2,7,1,0.5126,0,0,1
CUST_100290,37,Working Age (25-55),Male,53800.0,22300,small_business,3,13,3,0.3268,0,1,1
CUST_100291,34,Working Age (25-55),Male,29500.0,12800,medical,7,11,9,0.174,0,0,0
CUST_100292,32,Working Age (25-55),Male,45900.0,16400,debt_consolidation,9,12,6,0.1899,0,0,0
CUST_100293,50,Working Age (25-55),Male,35600.0,12600,debt_consolidation,2,21,11,0.2115,0,0,0
CUST_100294,44,Working Age (25-55),Female,66900.0,12300,debt_consolidation,2,17,13,0.0934,0,0,0
CUST_100295,31,Working Age (25-55),Female,31400.0,4000,credit_card,0,12,4,0.1617,0,0,0
CUST_100296,50,Working Age (25-55),Male,112600.0,42900,debt_consolidation,0,11,11,0.6155,1,0,0
CUST_100297,43,Working Age (25-55),Male,21600.0,6400,debt_consolidation,5,16,5,0.3282,1,0,1
CUST_100298,49,Working Age (25-55),Male,34800.0,11800,debt_consolidation,0,22,10,0.124,0,0,0
CUST_100299,47,Working Age (25-55),Female,136300.0,50000,credit_card,6,7,8,0.2022,0,1,1
CUST_100300,30,Working Age (25-55),Male,42600.0,10400,debt_consolidation,3,12,4,0.2193,0,0,0
CUST_100301,33,Working Age (25-55),Male,26300.0,4000,debt_consolidation,1,11,13,0.1478,0,2,0
CUST_100302,48,Working Age (25-55),Female,61100.0,23100,debt_consolidation,3,14,5,0.1806,0,0,0
CUST_100303,47,Working Age (25-55),Female,41700.0,10800,debt_consolidation,1,18,10,0.1086,0,0,0
CUST_100304,39,Working Age (25-55),Male,34200.0,13300,credit_card,2,18,13,0.2577,0,1,1
CUST_100305,41,Working Age (25-55),Male,29700.0,7500,home_improvement,8,16,6,0.2611,0,0,0
CUST_100306,55,Working Age (25-55),Male,248400.0,43700,debt_consolidation,3,18,4,0.3824,0,0,0
CUST_100307,32,Working Age (25-55),Male,47200.0,7500,home_improvement,0,8,9,0.1577,1,0,1
CUST_100308,46,Working Age (25-55),Female,18800.0,6800,debt_consolidation,6,16,3,0.2481,0,0,1
CUST_100309,37,Working Age (25-55),Female,123200.0,37100,debt_consolidation,1,15,5,0.1317,0,0,0
CUST_100310,37,Working Age (25-55),Male,75800.0,18300,credit_card,6,11,2,0.3509,0,0,0
CUST_100311,53,Working Age (25-55),Male,35500.0,9700,major_purchase,3,17,5,0.2816,1,0,1
CUST_100312,49,Working Age (25-55),Male,32400.0,9500,credit_card,3,25,11,0.0811,0,0,0
CUST_100313,49,Working Age (25-55),Male,78500.0,14400,debt_consolidation,9,20,6,0.22,0,1,0
CUST_100314,55,Working Age (25-55),Female,47300.0,11000,credit_card,6,22,2,0.2027,1,0,0
CUST_100315,40,Working Age (25-55),Male,18800.0,3800,debt_consolidation,0,9,6,0.3359,0,0,1
CUST_100316,48,Working Age (25-55),Female,144800.0,34200,credit_card,1,14,7,0.3184,0,1,0
CUST_100317,36,Working Age (25-55),Female,42700.0,11800,debt_consolidation,10,12,5,0.2275,0,0,0
CUST_100318,43,Working Age (25-55),Female,123300.0,19800,credit_card,0,12,8,0.3266,0,0,0
CUST_100319,38,Working Age (25-55),Female,109400.0,26000,debt_consolidation,3,18,13,0.1059,0,0,0
CUST_100320,41,Working Age (25-55),Female,31200.0,7300,home_improvement,6,18,7,0.2234,0,0,0
CUST_100321,47,Working Age (25-55),Female,95600.0,19100,credit_card,4,14,7,0.0805,0,0,0
CUST_100322,30,Working Age (25-55),Female,37900.0,17000,debt_consolidation,7,15,5,0.1626,0,0,0
CUST_100323,65,Senior (>55),Female,19400.0,2400,small_business,6,22,5,0.04,0,0,0
CUST_100324,27,Working Age (25-55),Male,42900.0,13900,credit_card,5,17,8,0.2878,0,0,0
CUST_100325,25,Working Age (25-55),Female,67400.0,10900,debt_consolidation,7,9,8,0.3271,0,0,0
CUST_100326,53,Working Age (25-55),Female,42000.0,16500,debt_consolidation,5,20,3,0.183,0,0,0
CUST_100327,49,Working Age (25-55),Male,45800.0,19200,credit_card,2,21,8,0.04,0,0,0
CUST_100328,47,Working Age (25-55),Male,101600.0,24400,debt_consolidation,3,20,6,0.4557,0,0,1
CUST_100329,47,Working Age (25-55),Male,57400.0,22300,major_purchase,6,17,8,0.1264,0,1,0
CUST_100330,39,Working Age (25-55),Female,34100.0,6400,debt_consolidation,10,13,6,0.2754,0,0,0
CUST_100331,29,Working Age (25-55),Male,79700.0,11900,debt_consolidation,1,11,6,0.3137,1,0,1
CUST_100332,40,Working Age (25-55),Female,60400.0,12700,major_purchase,2,11,6,0.2638,1,0,1
CUST_100333,31,Working Age (25-55),Female,18000.0,4000,medical,13,11,13,0.2861,0,0,0
CUST_100334,51,Working Age (25-55),Female,68600.0,16400,debt_consolidation,4,14,3,0.3042,1,0,1
CUST_100335,38,Working Age (25-55),Male,67200.0,15500,home_improvement,0,7,8,0.2191,0,0,0
CUST_100336,30,Working Age (25-55),Female,54800.0,13400,debt_consolidation,5,10,3,0.1897,0,0,0
CUST_100337,36,Working Age (25-55),Female,88500.0,30800,home_improvement,18,16,10,0.1674,0,3,0
CUST_100338,44,Working Age (25-55),Female,37400.0,7000,small_business,8,18,9,0.1914,0,0,0
CUST_100339,33,Working Age (25-55),Male,65200.0,6900,debt_consolidation,6,11,8,0.3556,0,0,0
CUST_100340,30,Working Age (25-55),Male,22900.0,6200,debt_consolidation,1,15,5,0.1937,0,0,0
CUST_100341,42,Working Age (25-55),Female,67800.0,17400,debt_consolidation,10,12,7,0.3136,0,0,0
CUST_100342,42,Working Age (25-55),Male,158600.0,19200,debt_consolidation,3,8,9,0.2536,0,1,0
CUST_100343,33,Working Age (25-55),Male,31300.0,4600,debt_consolidation,11,5,3,0.1482,0,0,0
CUST_100344,34,Working Age (25-55),Male,35700.0,9900,home_improvement,2,8,13,0.1449,0,0,0
CUST_100345,42,Working Age (25-55),Female,36700.0,6700,debt_consolidation,0,17,9,0.0911,0,0,0
CUST_100346,22,Young (<25),Male,58200.0,23700,credit_card,3,5,5,0.3425,0,0,1
CUST_100347,23,Young (<25),Female,30200.0,4900,home_improvement,1,9,7,0.3321,0,0,1
CUST_100348,31,Working Age (25-55),Male,68300.0,7300,credit_card,6,15,5,0.3165,0,0,0
CUST_100349,37,Working Age (25-55),Female,86300.0,22100,debt_consolidation,15,9,8,0.3257,0,0,0
CUST_100350,43,Working Age (25-55),Female,72700.0,32400,debt_consolidation,5,16,6,0.2484,0,0,0
CUST_100351,57,Senior (>55),Female,20500.0,6600,credit_card,10,21,6,0.0789,0,0,0
CUST_100352,50,Working Age (25-55),Male,93700.0,21000,debt_consolidation,3,14,7,0.4339,1,0,1
CUST_100353,38,Working Age (25-55),Female,90700.0,9600,home_improvement,7,17,6,0.1429,0,0,0
CUST_100354,39,Working Age (25-55),Male,85500.0,23100,debt_consolidation,9,12,6,0.0785,0,0,0
CUST_100355,27,Working Age (25-55),Female,66500.0,11500,credit_card,6,8,9,0.5066,0,0,1
CUST_100356,39,Working Age (25-55),Male,61200.0,20000,credit_card,3,19,2,0.3421,0,0,1
CUST_100357,36,Working Age (25-55),Male,95600.0,29100,credit_card,4,14,3,0.0825,0,0,0
CUST_100358,43,Working Age (25-55),Male,156100.0,30100,debt_consolidation,6,17,7,0.3369,0,0,0
CUST_100359,30,Working Age (25-55),Male,32100.0,4000,debt_consolidation,1,14,3,0.2235,0,0,1
CUST_100360,46,Working Age (25-55),Male,98000.0,35700,small_business,8,14,5,0.3341,0,1,1
CUST_100361,58,Senior (>55),Female,51700.0,15800,debt_consolidation,15,24,6,0.0601,0,0,1
CUST_100362,38,Working Age (25-55),Male,50400.0,19900,debt_consolidation,3,11,8,0.2868,0,0,1
CUST_100363,44,Working Age (25-55),Female,23300.0,4400,credit_card,6,13,6,0.189,0,0,0
CUST_100364,48,Working Age (25-55),Male,46300.0,15200,home_improvement,6,15,5,0.1631,0,0,0
CUST_100365,35,Working Age (25-55),Male,31300.0,4400,debt_consolidation,5,10,9,0.1716,0,2,0
CUST_100366,42,Working Age (25-55),Female,42000.0,8500,credit_card,3,17,8,0.2891,0,2,1
CUST_100367,40,Working Age (25-55),Female,29600.0,9800,credit_card,10,14,12,0.1687,1,1,1
CUST_100368,41,Working Age (25-55),Female,42300.0,16500,debt_consolidation,2,12,12,0.3605,0,0,1
CUST_100369,30,Working Age (25-55),Male,43300.0,9200,credit_card,0,12,8,0.1738,0,1,0
CUST_100370,40,Working Age (25-55),Male,57100.0,21700,home_improvement,9,13,5,0.0534,0,2,0
CUST_100371,45,Working Age (25-55),Male,22300.0,7500,medical,5,14,5,0.2464,0,2,1
CUST_100372,57,Senior (>55),Male,24500.0,5400,debt_consolidation,9,20,5,0.2437,0,2,1
CUST_100373,51,Working Age (25-55),Male,66100.0,26900,credit_card,0,19,6,0.3729,0,0,1
CUST_100374,65,Senior (>55),Female,34900.0,9700,debt_consolidation,0,23,6,0.1883,1,0,1
CUST_100375,30,Working Age (25-55),Female,97800.0,32000,debt_consolidation,12,9,9,0.0456,0,0,0
CUST_100376,50,Working Age (25-55),Male,61300.0,16800,credit_card,0,20,9,0.0773,0,0,0
CUST_100377,42,Working Age (25-55),Male,75600.0,19500,debt_consolidation,8,14,3,0.217,0,1,0
CUST_100378,66,Senior (>55),Male,117700.0,46700,debt_consolidation,8,21,6,0.0877,1,0,0
CUST_100379,30,Working Age (25-55),Female,45700.0,9300,debt_consolidation,6,6,4,0.2101,0,0,0
CUST_100380,29,Working Age (25-55),Female,39500.0,4500,debt_consolidation,0,13,4,0.2651,0,0,0
CUST_100381,32,Working Age (25-55),Female,87500.0,35700,credit_card,5,11,7,0.5734,0,0,1
CUST_100382,19,Young (<25),Female,71700.0,27900,debt_consolidation,1,7,12,0.3251,0,0,1
CUST_100383,33,Working Age (25-55),Female,48900.0,11200,credit_card,2,14,9,0.2009,0,0,0
CUST_100384,30,Working Age (25-55),Male,116500.0,19200,debt_consolidation,2,9,10,0.0599,0,0,0
CUST_100385,41,Working Age (25-55),Female,48200.0,16200,credit_card,2,10,7,0.0701,1,0,0
CUST_100386,44,Working Age (25-55),Male,55200.0,7000,small_business,0,15,6,0.1308,0,2,0
CUST_100387,62,Senior (>55),Female,54800.0,13600,debt_consolidation,11,22,10,0.3012,0,2,0
CUST_100388,51,Working Age (25-55),Male,32400.0,4200,credit_card,10,17,10,0.1833,0,0,0
CUST_100389,33,Working Age (25-55),Female,56500.0,17500,credit_card,15,15,7,0.1623,0,0,0
CUST_100390,29,Working Age (25-55),Female,116800.0,12800,credit_card,4,2,4,0.1722,0,3,0
CUST_100391,45,Working Age (25-55),Female,69200.0,22200,debt_consolidation,6,19,7,0.1841,0,0,0
CUST_100392,24,Young (<25),Male,55100.0,18500,credit_card,1,10,7,0.1872,0,1,1
CUST_100393,61,Senior (>55),Male,49600.0,13400,debt_consolidation,5,22,6,0.1776,0,0,0
CUST_100394,54,Working Age (25-55),Female,65000.0,10500,debt_consolidation,5,8,11,0.1772,0,2,0
CUST_100395,34,Working Age (25-55),Female,81800.0,11100,credit_card,11,15,6,0.2692,0,0,0
CUST_100396,19,Young (<25),Male,75700.0,15900,debt_consolidation,1,3,7,0.4095,1,0,1
CUST_100397,56,Senior (>55),Female,45100.0,11900,credit_card,13,18,7,0.0907,1,0,0
CUST_100398,38,Working Age (25-55),Female,64800.0,21000,credit_card,10,12,16,0.1493,0,0,0
CUST_100399,54,Working Age (25-55),Male,70500.0,7100,home_improvement,10,20,7,0.1575,0,0,0
CUST_100400,20,Young (<25),Male,31100.0,10800,debt_consolidation,0,8,5,0.2193,0,0,1
CUST_100401,32,Working Age (25-55),Female,59400.0,20800,medical,9,13,6,0.1287,0,0,0
CUST_100402,40,Working Age (25-55),Female,18000.0,4600,credit_card,4,16,5,0.0869,0,0,0
CUST_100403,40,Working Age (25-55),Male,70600.0,15500,debt_consolidation,2,14,6,0.2211,0,0,0
CUST_100404,34,Working Age (25-55),Female,77900.0,30800,debt_consolidation,0,13,6,0.2031,0,0,0
CUST_100405,47,Working Age (25-55),Female,81700.0,30600,credit_card,5,13,8,0.1279,0,0,0
CUST_100406,27,Working Age (25-55),Male,43600.0,19400,small_business,1,7,5,0.1988,0,0,0
CUST_100407,38,Working Age (25-55),Male,64200.0,14800,credit_card,3,15,10,0.5185,0,1,1
CUST_100408,41,Working Age (25-55),Female,118600.0,49500,credit_card,5,16,6,0.3218,0,0,1
CUST_100409,46,Working Age (25-55),Male,117900.0,15400,debt_consolidation,12,18,5,0.1649,0,0,0
CUST_100410,48,Working Age (25-55),Male,53300.0,13000,debt_consolidation,8,15,9,0.3088,0,0,0
CUST_100411,26,Working Age (25-55),Female,58500.0,15400,debt_consolidation,2,11,6,0.1046,0,3,0
CUST_100412,21,Young (<25),Male,99800.0,25400,home_improvement,2,3,9,0.0592,0,0,0
CUST_100413,55,Working Age (25-55),Female,23700.0,7600,debt_consolidation,1,22,5,0.1786,0,0,1
CUST_100414,43,Working Age (25-55),Female,45400.0,7200,debt_consolidation,2,14,10,0.3528,0,0,1
CUST_100415,31,Working Age (25-55),Male,112900.0,45500,debt_consolidation,0,15,6,0.1842,0,0,0
CUST_100416,58,Senior (>55),Female,92600.0,27100,small_business,17,15,9,0.4313,1,1,1
CUST_100417,41,Working Age (25-55),Female,66400.0,27700,home_improvement,4,19,9,0.2289,0,2,1
CUST_100418,54,Working Age (25-55),Female,23700.0,2400,debt_consolidation,0,17,12,0.3952,0,0,1
CUST_100419,40,Working Age (25-55),Female,52700.0,16900,major_purchase,2,12,9,0.1416,0,0,0
CUST_100420,64,Senior (>55),Male,39200.0,9600,debt_consolidation,3,22,11,0.2416,1,0,1
CUST_100421,61,Senior (>55),Male,65000.0,18000,debt_consolidation,3,19,7,0.1361,0,0,0
CUST_100422,37,Working Age (25-55),Male,34700.0,12500,debt_consolidation,0,12,7,0.5969,0,0,1
CUST_100423,51,Working Age (25-55),Female,30800.0,5500,debt_consolidation,15,15,9,0.1558,0,0,0
CUST_100424,47,Working Age (25-55),Female,18000.0,3100,debt_consolidation,1,14,8,0.04,1,0,0
CUST_100425,56,Senior (>55),Female,106100.0,36700,credit_card,0,21,7,0.1806,0,1,0
CUST_100426,28,Working Age (25-55),Female,43500.0,12300,credit_card,0,7,9,0.4052,0,0,1
CUST_100427,48,Working Age (25-55),Female,59100.0,10700,credit_card,4,14,9,0.2245,0,0,0
CUST_100428,52,Working Age (25-55),Male,54100.0,14600,credit_card,0,14,6,0.4092,0,0,1
CUST_100429,19,Young (<25),Male,30100.0,7900,home_improvement,0,5,7,0.1731,0,0,0
CUST_100430,25,Working Age (25-55),Male,27100.0,9300,debt_consolidation,2,12,4,0.4715,1,0,1
CUST_100431,19,Young (<25),Female,31200.0,3100,credit_card,1,4,9,0.499,0,0,1
CUST_100432,36,Working Age (25-55),Male,36400.0,11100,credit_card,0,10,6,0.1386,0,1,0
CUST_100433,48,Working Age (25-55),Female,66300.0,20700,major_purchase,1,17,6,0.4801,1,0,1
CUST_100434,58,Senior (>55),Female,35000.0,12600,debt_consolidation,2,19,9,0.1444,0,0,0
CUST_100435,40,Working Age (25-55),Male,141600.0,50000,debt_consolidation,0,20,9,0.1088,0,0,0
CUST_100436,59,Senior (>55),Male,95300.0,24200,credit_card,3,20,9,0.04,0,0,0
CUST_100437,23,Young (<25),Female,84500.0,18600,home_improvement,0,9,11,0.1663,0,0,0
CUST_100438,19,Young (<25),Female,50700.0,6900,debt_consolidation,0,9,5,0.1404,1,0,0
CUST_100439,39,Working Age (25-55),Female,124600.0,27100,credit_card,3,16,2,0.3019,0,0,0
CUST_100440,44,Working Age (25-55),Male,48100.0,6000,debt_consolidation,1,16,6,0.2561,0,0,0
CUST_100441,39,Working Age (25-55),Female,53300.0,20300,medical,0,13,4,0.0899,0,0,0
CUST_100442,19,Young (<25),Male,59500.0,22800,debt_consolidation,1,12,9,0.0665,0,0,0
CUST_100443,38,Working Age (25-55),Female,79700.0,19600,debt_consolidation,12,13,8,0.1938,0,1,0
CUST_100444,24,Young (<25),Female,76900.0,14700,debt_consolidation,6,7,5,0.2574,0,0,0
CUST_100445,48,Working Age (25-55),Male,41700.0,5900,debt_consolidation,8,14,9,0.3343,0,1,1
CUST_100446,44,Working Age (25-55),Male,40400.0,16100,debt_consolidation,10,10,8,0.3014,0,0,1
CUST_100447,28,Working Age (25-55),Female,77000.0,31300,home_improvement,10,12,2,0.1838,0,0,0
CUST_100448,33,Working Age (25-55),Male,80300.0,15500,small_business,7,4,5,0.1313,0,1,0
CUST_100449,27,Working Age (25-55),Male,43600.0,13800,debt_consolidation,4,9,5,0.3805,0,2,1
CUST_100450,39,Working Age (25-55),Male,22600.0,4300,credit_card,2,13,9,0.2285,0,1,1
CUST_100451,51,Working Age (25-55),Male,48300.0,8600,debt_consolidation,1,24,7,0.0786,1,0,0
CUST_100452,28,Working Age (25-55),Male,76300.0,8200,debt_consolidation,5,4,9,0.1382,0,3,0
CUST_100453,46,Working Age (25-55),Male,146200.0,44200,debt_consolidation,26,13,10,0.3858,0,2,0
CUST_100454,33,Working Age (25-55),Male,28000.0,4300,debt_consolidation,3,11,9,0.104,1,1,1
CUST_100455,30,Working Age (25-55),Female,42800.0,4500,credit_card,6,9,3,0.1876,0,0,0
CUST_100456,38,Working Age (25-55),Female,43700.0,6000,debt_consolidation,3,11,15,0.0471,0,0,0
CUST_100457,27,Working Age (25-55),Female,114200.0,24000,small_business,2,9,10,0.24,0,0,0
CUST_100458,33,Working Age (25-55),Female,53100.0,17700,credit_card,2,7,12,0.0558,1,0,0
CUST_100459,25,Working Age (25-55),Female,32900.0,5600,home_improvement,3,9,11,0.1717,0,1,0
CUST_100460,63,Senior (>55),Male,73700.0,30300,major_purchase,2,15,9,0.1323,0,0,0
CUST_100461,40,Working Age (25-55),Female,43400.0,8700,major_purchase,6,13,4,0.2295,1,0,1
CUST_100462,31,Working Age (25-55),Female,27600.0,6000,credit_card,10,9,11,0.2426,0,0,0
CUST_100463,42,Working Age (25-55),Male,33200.0,5900,credit_card,10,17,10,0.2496,0,0,0
CUST_100464,38,Working Age (25-55),Female,140600.0,26500,debt_consolidation,1,18,4,0.2768,0,0,0
CUST_100465,37,Working Age (25-55),Female,66900.0,8400,home_improvement,11,11,6,0.2486,0,0,0
CUST_100466,47,Working Age (25-55),Female,57500.0,11700,credit_card,2,20,7,0.1505,1,1,1
CUST_100467,49,Working Age (25-55),Female,47200.0,18900,major_purchase,1,16,7,0.3353,0,0,1
CUST_100468,33,Working Age (25-55),Female,63600.0,21700,debt_consolidation,6,8,5,0.2389,0,0,0
CUST_100469,33,Working Age (25-55),Male,63200.0,25700,debt_consolidation,1,16,4,0.0462,0,0,0
CUST_100470,36,Working Age (25-55),Male,63600.0,8700,debt_consolidation,0,14,5,0.3982,0,0,1
CUST_100471,19,Young (<25),Female,57700.0,15000,home_improvement,1,6,8,0.245,0,0,0
CUST_100472,21,Young (<25),Female,87400.0,15800,debt_consolidation,3,9,10,0.3562,0,0,0
CUST_100473,56,Senior (>55),Female,54900.0,19300,credit_card,1,20,7,0.1824,0,0,0
CUST_100474,59,Senior (>55),Male,31600.0,13900,debt_consolidation,4,20,5,0.487,0,0,1
CUST_100475,37,Working Age (25-55),Female,38700.0,14900,debt_consolidation,5,8,10,0.3105,0,0,1
CUST_100476,46,Working Age (25-55),Female,18200.0,2000,debt_consolidation,6,15,7,0.2333,0,0,0
CUST_100477,43,Working Age (25-55),Male,165200.0,34800,credit_card,11,16,8,0.1552,0,0,0
CUST_100478,75,Senior (>55),Female,87100.0,9600,debt_consolidation,2,25,10,0.1451,0,0,0
CUST_100479,53,Working Age (25-55),Female,34300.0,3900,credit_card,0,21,8,0.1386,1,0,0
CUST_100480,38,Working Age (25-55),Female,46400.0,5900,major_purchase,1,14,11,0.072,0,0,0
CUST_100481,28,Working Age (25-55),Male,38200.0,7500,medical,2,7,9,0.3075,0,0,1
CUST_100482,20,Young (<25),Male,126600.0,26100,credit_card,2,3,9,0.1482,0,0,0
CUST_100483,42,Working Age (25-55),Male,24800.0,6000,credit_card,0,14,10,0.3135,0,0,1
CUST_100484,30,Working Age (25-55),Male,57700.0,13900,debt_consolidation,1,8,8,0.1468,0,0,0
CUST_100485,22,Young (<25),Male,51000.0,18900,medical,4,8,9,0.3867,0,0,1
CUST_100486,32,Working Age (25-55),Male,85400.0,12800,debt_consolidation,5,9,8,0.2813,0,2,0
CUST_100487,27,Working Age (25-55),Male,51200.0,7900,credit_card,6,7,7,0.0507,1,3,0
CUST_100488,60,Senior (>55),Female,20600.0,6600,debt_consolidation,8,24,13,0.2617,1,1,1
CUST_100489,50,Working Age (25-55),Male,47200.0,14200,debt_consolidation,7,17,4,0.1543,0,1,0
CUST_100490,39,Working Age (25-55),Female,31700.0,4900,debt_consolidation,5,11,8,0.1437,0,0,0
CUST_100491,57,Senior (>55),Female,56600.0,22500,home_improvement,2,20,8,0.1203,0,0,0
CUST_100492,40,Working Age (25-55),Male,119200.0,25600,credit_card,20,18,6,0.374,1,0,0
CUST_100493,29,Working Age (25-55),Female,20800.0,4800,credit_card,4,11,6,0.2549,0,0,0
CUST_100494,58,Senior (>55),Male,34900.0,8600,debt_consolidation,1,22,6,0.4516,0,0,1
CUST_100495,46,Working Age (25-55),Female,40000.0,8500,home_improvement,1,13,2,0.1326,0,0,0
CUST_100496,27,Working Age (25-55),Male,43900.0,13000,debt_consolidation,5,12,5,0.215,0,2,0
CUST_100497,37,Working Age (25-55),Male,81400.0,19200,debt_consolidation,12,19,6,0.3834,1,2,1
CUST_100498,29,Working Age (25-55),Male,49200.0,9400,credit_card,0,7,5,0.0957,0,0,0
CUST_100499,23,Young (<25),Female,68100.0,28400,major_purchase,0,4,12,0.3388,0,0,1
CUST_100500,51,Working Age (25-55),Female,38400.0,8000,debt_consolidation,10,18,9,0.308,0,0,0
CUST_100501,62,Senior (>55),Male,61500.0,21200,credit_card,12,24,6,0.3427,0,0,0
